Date,Open,High,Low,Close,Volume,Adj Close
3/26/2010,228.949993,231.950008,228.550011,230.899998,160218800,30.045
3/25/2010,230.919998,230.970013,226.250011,226.649994,135571100,29.491984
3/24/2010,227.640003,230.200008,227.509987,229.370003,149445100,29.845915
3/23/2010,225.640011,228.780003,224.100002,228.359993,150607800,29.714491
3/22/2010,220.469999,225.999992,220.150005,224.750004,114104900,29.244755
3/19/2010,224.790005,225.240002,221.230003,222.25,139861400,28.919451
3/18/2010,224.100002,224.999996,222.609995,224.650002,85527400,29.231742
3/17/2010,224.899994,226.449989,223.269997,224.120003,112739200,29.162778
3/16/2010,224.180004,224.979996,222.510006,224.449997,111727000,29.205718
3/15/2010,225.380005,225.500008,220.249994,223.839996,123375700,29.126344
3/12/2010,227.37001,227.729992,225.75,226.600006,104080900,29.485479
3/11/2010,223.909998,225.500008,223.319998,225.500008,101425100,29.342346
3/10/2010,223.829996,225.480007,223.199995,224.839993,149054500,29.256464
3/9/2010,218.310003,224.999996,217.889994,223.020004,230064800,29.019645
3/8/2010,220.010002,220.090004,218.250002,219.079994,107472400,28.506966
3/5/2010,214.940006,219.699995,214.629999,218.950005,224905100,28.490052
3/4/2010,209.279997,210.919994,208.629995,210.710003,91510300,27.417852
3/3/2010,208.940002,209.869997,207.940006,209.329998,93013200,27.238284
3/2/2010,209.929998,210.830006,207.740002,208.85,141636600,27.175826
3/1/2010,205.749996,209.500002,205.450003,208.990004,137523400,27.194044
2/26/2010,202.379999,205.169996,202.000004,204.619997,126865200,26.625413
2/25/2010,197.380005,202.859997,196.889994,202.000004,166281500,26.284496
2/24/2010,198.229998,201.440004,197.840002,200.66,115141600,26.110133
2/23/2010,199.999998,201.330002,195.709993,197.059998,143773700,25.641696
2/22/2010,202.339998,202.500002,199.190006,200.419994,97640900,26.078903
2/19/2010,201.860001,203.200005,201.109997,201.669996,103867400,26.241555
2/18/2010,201.629995,203.889994,200.920006,202.929998,105706300,26.405508
2/17/2010,204.190001,204.310003,200.860004,202.550003,109099200,26.356063
2/16/2010,201.940002,203.690002,201.520006,203.399996,135934400,26.466665
2/12/2010,198.109995,201.639996,195.500002,200.379993,163867200,26.073698
2/11/2010,194.880001,199.750006,194.059996,198.669994,137586400,25.851191
2/10/2010,195.889997,196.6,194.26,195.120007,92590400,25.389262
2/9/2010,196.419996,197.499994,194.749998,196.190004,158221700,25.528492
2/8/2010,195.690006,197.880003,193.999994,194.119997,119567700,25.25914
2/5/2010,192.630003,196,190.850002,195.460001,212576700,25.433503
2/4/2010,196.730003,198.370001,191.570005,192.050003,189413000,24.989789
2/3/2010,195.169994,200.200003,194.420004,199.229994,153832000,25.924059
2/2/2010,195.909998,196.319994,193.379993,195.859997,174585600,25.485551
2/1/2010,192.369997,196,191.299999,194.729998,187469100,25.338514
1/29/2010,201.079996,202.199995,190.250002,192.060003,311488100,24.991091
1/28/2010,204.930004,205.500004,198.699995,199.289995,293375600,25.931866
1/27/2010,206.849995,210.58,199.530001,207.880005,430642100,27.049609
1/26/2010,205.950001,213.710005,202.580004,205.940001,466777500,26.797173
1/25/2010,202.510002,204.699999,200.190002,203.070002,266424900,26.423726
1/22/2010,206.780006,207.499996,197.16,197.75,220441900,25.73148
1/21/2010,212.079994,213.309996,207.210003,208.069996,152038600,27.074331
1/20/2010,214.910006,215.549994,209.500002,211.73,153038200,27.550575
1/19/2010,208.330002,215.189999,207.240004,215.039995,182501900,27.981276
1/15/2010,210.929995,211.599997,205.869999,205.93,148516900,26.795872
1/14/2010,210.110003,210.459997,209.020004,209.43,108223500,27.251297
1/13/2010,207.870005,210.929995,204.099998,210.650002,151473000,27.410045
1/12/2010,209.189995,209.769995,206.419998,207.720001,148614900,27.028789
1/11/2010,212.799997,213.000002,208.450005,210.110003,115557400,27.339779
1/8/2010,210.299994,212.000006,209.060005,211.980005,111902700,27.583106
1/7/2010,211.75,212.000006,209.050005,210.58,119282800,27.400936
1/6/2010,214.379993,215.23,210.750004,210.969995,138040000,27.451683
1/5/2010,214.599998,215.589994,213.249994,214.379993,150476200,27.895396
1/4/2010,213.429998,214.499996,212.380001,214.009998,123432400,27.847252
12/31/2009,213.130005,213.349997,210.559999,210.730003,88102700,27.420455
12/30/2009,208.83,212.000006,208.310001,211.639997,103021100,27.538864
12/29/2009,212.629993,212.719995,208.729998,209.100006,111301400,27.208357
12/28/2009,211.719999,213.949997,209.610004,211.609997,161141400,27.53496
12/24/2009,203.549999,209.349998,203.349995,209.040005,125222300,27.20055
12/23/2009,201.199999,202.379999,200.810003,202.100006,86381400,26.297508
12/22/2009,199.439999,200.850004,198.659994,200.360006,87378900,26.071098
12/21/2009,196.050001,199.750006,195.670006,198.229998,152976600,25.793938
12/18/2009,193.170002,195.500002,192.600002,195.43,152192600,25.429599
12/17/2009,194.26,195.000004,191.000006,191.859999,97209700,24.965066
12/16/2009,195.100006,196.499998,194.549994,195.030005,88246200,25.377551
12/15/2009,195.829996,197.509995,193.270004,194.169998,104864900,25.265646
12/14/2009,195.369999,197.430006,192.560001,196.979996,123947600,25.631286
12/11/2009,197.780001,198.000006,193.429995,194.669996,107443700,25.330706
12/10/2009,199.5,199.700005,196.120003,196.429996,122417400,25.55972
12/9/2009,191.279999,198.159996,190.310003,197.800001,171195500,25.737986
12/8/2009,189.359995,192.349997,188.700006,189.870007,172599700,24.706125
12/7/2009,193.320005,193.770002,188.680006,188.949999,178689700,24.586413
12/4/2009,199.700005,199.879995,190.280003,193.320005,206721200,25.155044
12/3/2009,197.420006,198.980001,196.270006,196.479998,112179900,25.566226
12/2/2009,198.960001,201.420004,195.749994,196.230005,178815000,25.533697
12/1/2009,202.239996,202.769995,196.830006,196.969995,116440800,25.629985
11/30/2009,201.109997,201.679996,198.769997,199.909996,106214500,26.012542
11/27/2009,199.219994,202.959999,198.370001,200.589998,73814300,26.101024
11/25/2009,205.400002,205.649994,203.760004,204.190001,71613500,26.569461
11/24/2009,205.33,205.879999,202.899998,204.440006,79609600,26.601992
11/23/2009,203,206.000002,202.949999,205.879999,118724200,26.789366
11/20/2009,199.150005,200.389994,197.76,199.919996,101666600,26.013843
11/19/2009,204.609997,204.609997,199.799994,200.509996,135581600,26.090614
11/18/2009,206.540001,206.999998,203.999996,205.960001,93580200,26.799776
11/17/2009,206.080004,207.439995,205.000006,206.999998,99128400,26.935102
11/16/2009,205.480003,207.999994,205.010006,206.630003,121301600,26.886957
11/13/2009,202.869997,204.830002,202.070005,204.450006,85810200,26.603294
11/12/2009,203.140003,204.870003,201.430004,201.990004,90932800,26.283195
11/11/2009,204.559996,205.000006,201.83,203.250006,110967500,26.447148
11/10/2009,201.019995,204.980005,201.009995,202.98,100298800,26.412014
11/9/2009,196.939995,201.900002,196.260006,201.460005,132213900,26.214231
11/6/2009,192.51,195.189995,192.399998,194.340002,73774400,25.287767
11/5/2009,192.399998,195.000004,191.819998,194.029995,96200300,25.247428
11/4/2009,190.73,193.850004,190.230001,190.810001,121882600,24.828439
11/3/2009,187.85,189.519999,185.919996,188.749994,130635400,24.560388
11/2/2009,189.800005,192.879995,185.570002,189.309994,169745800,24.633256
10/30/2009,196.060001,196.800005,188.169994,188.500002,179381300,24.527859
10/29/2009,195.000004,196.810005,192.140005,196.349995,142567600,25.54931
10/28/2009,197.709999,198.020006,191.099995,192.399998,204596700,25.035331
10/27/2009,201.659996,202.809996,196.449997,197.370005,189137900,25.682035
10/26/2009,203.670002,206.750006,200.1,202.480001,121084600,26.346954
10/23/2009,205.699995,205.799997,203.230005,203.939995,105196700,26.53693
10/22/2009,204.699999,207.850004,202.510002,205.199997,197848000,26.700883
10/21/2009,199.52,208.709997,199.229994,204.920004,298431700,26.66445
10/20/2009,200.599998,201.749998,197.850002,198.759996,285259800,25.862902
10/19/2009,187.85,189.999996,185.550001,189.860006,235557700,24.704824
10/16/2009,189.349995,190.360004,187.84,188.050005,107856700,24.469305
10/15/2009,189.630001,190.920004,189.529999,190.559996,93389100,24.795908
10/14/2009,192.249994,192.319996,190.230001,191.289999,93877700,24.890897
10/13/2009,190.629997,191.169996,189.700003,190.019997,87005100,24.725642
10/12/2009,191.020006,191.510004,189.640001,190.810001,72006200,24.828439
10/9/2009,188.969999,190.699999,188.620005,190.469994,73318000,24.784197
10/8/2009,190.659998,191.450003,188.889997,189.270006,109552800,24.628053
10/7/2009,189.760004,190.549995,189.030001,190.250002,116417000,24.755571
10/6/2009,187.739998,190.009996,187.300001,190.009996,151271400,24.724341
10/5/2009,186.200003,186.860004,184.269999,186.019999,105783300,24.205158
10/2/2009,181.41,185.939997,181.349998,184.9,138327000,24.059422
10/1/2009,185.349997,186.220003,180.699997,180.860001,131177900,23.533732
9/30/2009,186.130001,186.449995,182.610001,185.349997,134896300,24.117976
9/29/2009,186.730001,187.400003,184.309999,185.379997,86346400,24.12188
9/28/2009,183.870003,186.68,183.330004,186.150002,84361200,24.222074
9/25/2009,182.01,185.5,181.440001,182.369995,111309800,23.730214
9/24/2009,187.199999,187.699997,182.770004,183.820002,137720100,23.918891
9/23/2009,185.399998,188.899998,185.030003,185.5,148390900,24.137495
9/22/2009,185.190006,185.379997,182.850006,184.480003,89188400,24.004771
9/21/2009,184.289999,185.160006,181.620005,184.020006,109428900,23.944916
9/18/2009,185.829994,186.549997,184.759996,185.020002,150395700,24.075037
9/17/2009,181.98,186.790003,181.969999,184.550005,202643000,24.01388
9/16/2009,177.990002,182.750004,177.879999,181.869997,188505800,23.665154
9/15/2009,174.040005,175.650002,173.589994,175.160004,106617700,22.792041
9/14/2009,170.829998,173.900002,170.249998,173.719997,80502800,22.604666
9/11/2009,172.910006,173.179998,170.869999,172.160002,87240300,22.401677
9/10/2009,172.059999,173.25,170.809998,172.559998,122783500,22.453725
9/9/2009,172.780003,174.470001,169.699999,171.140005,202771800,22.268954
9/8/2009,172.979994,173.139997,171.999998,172.930006,78761900,22.501871
9/4/2009,167.279997,170.699995,167.090006,170.309999,93657200,22.160953
9/3/2009,166.440004,167.100006,164.999998,166.549994,73488800,21.671696
9/2/2009,164.620003,167.610004,164.110004,165.180002,91062300,21.493431
9/1/2009,167.99,170.000006,164.939997,165.300005,117257000,21.509046
8/31/2009,168.160004,168.850006,166.500006,168.210005,77834400,21.887699
8/28/2009,172.270004,172.489996,168.529999,170.049994,113425200,22.12712
8/27/2009,168.750004,169.569996,164.829994,169.450006,112295400,22.049049
8/26/2009,168.919994,169.549995,166.759998,167.41,75999700,21.783601
8/25/2009,169.459993,170.940001,169.129999,169.400005,81088700,22.042543
8/24/2009,170.119995,170.709995,168.270006,169.059998,101732400,21.998301
8/21/2009,167.650005,169.370005,166.799999,169.220001,104018600,22.019121
8/20/2009,164.979998,166.719997,164.610003,166.330002,85507800,21.64307
8/19/2009,162.75,165.300005,162.450006,164.600002,103317900,21.417961
8/18/2009,161.630001,164.239994,161.409996,164.000002,107788100,21.339888
8/17/2009,163.550005,163.590006,159.420004,159.589994,131095300,20.766052
8/14/2009,167.939999,168.230005,165.529997,166.779999,76454000,21.701624
8/13/2009,166.649996,168.670002,166.500006,168.419996,109995200,21.915023
8/12/2009,162.549995,166.709997,162.459993,165.310005,111267800,21.510347
8/11/2009,163.689995,164.379997,161.879993,162.830002,88835600,21.187646
8/10/2009,165.66,166.599995,163.659994,164.720005,75073600,21.433575
8/7/2009,165.489996,166.599995,164.799994,165.509996,96838700,21.53637
8/6/2009,165.579998,166.510006,163.089994,163.91,85404200,21.328177
8/5/2009,165.750002,167.389999,164.209993,165.110001,105795900,21.484322
8/4/2009,164.929996,165.569998,164.209993,165.549997,98952700,21.541575
8/3/2009,165.210003,166.639996,164.869995,166.430004,98560000,21.656083
7/31/2009,162.990005,164.999998,162.910004,163.390001,105634200,21.260514
7/30/2009,161.700003,164.720005,161.499998,162.790001,117401200,21.182441
7/29/2009,158.900005,160.450001,158.250004,160.030005,95539500,20.823307
7/28/2009,158.880005,160.100006,157.600002,160.000004,90888700,20.819403
7/27/2009,160.169994,160.879997,157.259995,160.100006,108327800,20.832415
7/24/2009,156.950001,160.000004,156.500004,159.990004,109590600,20.818102
7/23/2009,156.629993,158.439995,155.559996,157.819994,131740700,20.535737
7/22/2009,157.790007,158.730001,156.109995,156.739996,218526000,20.395207
7/21/2009,153.289997,153.43,149.749996,151.509996,218695400,19.714672
7/20/2009,153.269997,155.039997,150.889996,152.910002,183881600,19.896843
7/17/2009,149.079994,152.019995,148.629997,151.750002,150538500,19.745902
7/16/2009,145.759998,148.019997,145.569994,147.519999,98392700,19.195489
7/15/2009,145.039995,147,144.320005,146.879997,121396800,19.112211
7/14/2009,142.030006,143.180006,141.16,142.269999,86811900,18.512352
7/13/2009,139.540003,142.34,137.529997,142.34,120875300,18.521461
7/10/2009,136.339996,138.970003,136.319996,138.520006,111318900,18.024398
7/9/2009,137.760002,137.989994,135.93,136.359997,85756300,17.743335
7/8/2009,135.92,138.039995,134.420006,137.220003,143982300,17.85524
7/7/2009,138.480005,139.680006,135.179996,135.400002,115399200,17.618419
7/6/2009,138.699997,138.990004,136.249994,138.609995,124672100,18.036108
7/2/2009,141.250002,142.829998,139.789995,140.02,92619800,18.21958
7/1/2009,143.5,144.66,142.520004,142.829998,103544700,18.58522
6/30/2009,142.580006,143.799994,141.800001,142.430002,108556000,18.533172
6/29/2009,143.459999,143.949997,141.539995,141.970005,141904000,18.473317
6/26/2009,139.789995,143.560001,139.739994,142.440002,109846100,18.534473
6/25/2009,135.749996,140.200005,135.209997,139.859997,147361900,18.19876
6/24/2009,135.420002,137.499996,134.860003,136.219994,121381400,17.725118
6/23/2009,136.399998,136.949997,132.879997,134.009996,176633100,17.43755
6/22/2009,140.670002,141.559996,136.329996,137.370007,158728500,17.874759
6/19/2009,138.069996,139.500002,136.899996,139.480001,180464200,18.149314
6/18/2009,136.110004,137.999994,135.590006,135.879999,106920100,17.680877
6/17/2009,136.670004,137.449995,134.529995,135.580006,142853200,17.641842
6/16/2009,136.660004,138.470005,136.100004,136.349997,128701300,17.742034
6/15/2009,136.010002,136.929996,134.890003,136.090004,134937600,17.708203
6/12/2009,138.809999,139.100006,136.040003,136.969997,140771400,17.822709
6/11/2009,139.550003,141.559996,138.549994,139.949999,131205900,18.210471
6/10/2009,142.279999,142.35,138.300001,140.250006,172155900,18.249508
6/9/2009,143.809994,144.559998,140.549999,142.719995,169241100,18.570906
6/8/2009,143.819994,144.230003,139.43,143.849995,232913100,18.717943
6/5/2009,145.310001,146.4,143.209993,144.67,158179000,18.824643
6/4/2009,140.130003,144.180002,140.040001,143.740005,137658500,18.703631
6/3/2009,140,141.109999,139.070005,140.949995,141299900,18.340592
6/2/2009,138.990004,141.340004,138.350002,139.490002,114055900,18.150615
6/1/2009,136.469999,139.99,136.000002,139.349998,113124900,18.132398
5/29/2009,135.390001,135.9,133.850006,135.809998,114133600,17.671769
5/28/2009,133.449997,135.390001,132.030005,135.069994,121888200,17.575478
5/27/2009,131.779999,134.980005,130.910006,133.050001,161605500,17.312634
5/26/2009,124.759998,130.830004,124.549994,130.780003,159231800,17.017259
5/22/2009,124.049995,124.179998,121.749996,122.5,74499600,15.939855
5/21/2009,125.149994,126.780005,122.889996,124.179998,101986500,16.158458
5/20/2009,127.629997,129.209993,125.299997,125.869997,97146000,16.378363
5/19/2009,126.820005,129.309996,125.739994,127.450006,93105600,16.583956
5/18/2009,123.730001,126.700003,121.570005,126.650002,114710400,16.479858
5/15/2009,122.319996,124.619995,121.610006,122.419998,91891800,15.929445
5/14/2009,119.780005,123.529997,119.700003,122.949997,111956600,15.998409
5/13/2009,123.210003,124.019995,119.379995,119.489998,148992900,15.54819
5/12/2009,129.560001,129.710005,123.250004,124.420004,152370400,16.189688
5/11/2009,127.370005,130.959993,127.119999,129.570002,101164700,16.859813
5/8/2009,129.040003,131.23,126.260006,129.190006,116991000,16.810367
5/7/2009,132.329998,132.389999,127.900003,129.060003,132944000,16.793451
5/6/2009,133.329994,133.499998,130.220003,132.500002,118384700,17.241068
5/5/2009,131.749998,132.859997,131.119997,132.709993,99563800,17.268392
5/4/2009,128.239998,132.249996,127.679998,132.070005,152339600,17.185116
5/1/2009,125.799995,127.950005,125.799995,127.240002,99379000,16.55663
4/30/2009,126.220005,126.999996,124.920002,125.829996,124622400,16.373158
4/29/2009,124.85,126.850006,123.830004,125.139994,114527700,16.283374
4/28/2009,123.350006,126.210005,123.260004,123.900005,113964200,16.122025
4/27/2009,122.899996,125.000004,122.660004,124.729998,120172500,16.230025
4/24/2009,124.639996,125.139994,122.969997,123.900005,135191000,16.122025
4/23/2009,126.620001,127.200001,123.509996,125.4,236289200,16.317207
4/22/2009,122.630003,125.349998,121.199997,121.510004,234691800,15.811035
4/21/2009,118.889997,122.140005,118.600004,121.759996,117671400,15.843565
4/20/2009,121.729996,122.989998,119.160004,120.499994,116616500,15.679612
4/17/2009,121.179996,124.25,120.250002,123.419994,124373900,16.059566
4/16/2009,119.190004,123.150002,118.789995,121.450003,148361500,15.803228
4/15/2009,117.199999,118.249996,115.760006,117.639996,103220600,15.307465
4/14/2009,119.57,120.17,117.25,118.309998,113655500,15.394647
4/13/2009,120.009996,120.980005,119,120.220001,97309100,15.643179
4/9/2009,118.42,119.999996,117.960003,119.57,132689200,15.5586
4/8/2009,115.429998,116.790003,114.580006,116.320005,113907500,15.135706
4/7/2009,116.529997,116.67,114.189997,115.000002,134145200,14.963946
4/6/2009,114.940001,118.749994,113.280003,118.450001,164516100,15.412864
4/3/2009,114.189997,116.130001,113.519995,115.989998,159060300,15.092765
4/2/2009,110.139997,114.749996,109.780003,112.710003,203091700,14.665968
4/1/2009,104.089999,108.999998,103.890001,108.689998,147343000,14.14288
3/31/2009,105.449997,107.450003,105,105.120003,142520000,13.678348
3/30/2009,104.510002,105.01,102.609999,104.490002,125699000,13.596371
3/27/2009,108.23,108.530001,106.399999,106.850002,123218200,13.903457
3/26/2009,107.829998,109.98,107.579999,109.869998,154063000,14.296423
3/25/2009,107.579999,108.359997,103.860001,106.490001,161654500,13.856614
3/24/2009,106.359998,109.440001,105.390002,106.500001,160153000,13.857915
3/23/2009,102.710001,108.159999,101.749999,107.660001,166599300,14.008856
3/20/2009,102.09,103.109997,100.569999,101.590002,173896800,13.21902
3/19/2009,101.850001,103.199999,100.249998,101.620003,125045200,13.222923
3/18/2009,99.909997,103.479999,99.719999,101.52,199009300,13.209911
3/17/2009,95.239997,99.689999,95.07,99.659998,196661500,12.967885
3/16/2009,96.53,97.389999,94.179999,95.420001,199311000,12.416171
3/13/2009,96.300001,97.200002,95.009998,95.929999,150292100,12.482533
3/12/2009,92.899997,96.580001,92.000003,96.350002,192114300,12.537184
3/11/2009,89.809999,94.069997,89.580001,92.679998,211593200,12.059639
3/10/2009,84.87,89.169998,84.360002,88.629999,211064700,11.532648
3/9/2009,84.179997,87.600002,82.570001,83.11,174574400,10.814378
3/6/2009,88.339999,88.400001,82.330002,85.300003,252786800,11.099344
3/5/2009,90.460001,91.87,88.450002,88.839997,176724800,11.559973
3/4/2009,90.180001,92.77,89.449998,91.169997,185350900,11.863155
3/3/2009,88.929999,90.740001,87.880002,88.37,181085100,11.498816
3/2/2009,88.120001,91.199998,87.669997,87.939997,192732400,11.442864
2/27/2009,87.930003,91.3,87.669997,89.310001,176664600,11.62113
2/26/2009,92.000003,92.919997,88.96,89.189999,157467100,11.605515
2/25/2009,89.860001,92.919997,89.25,91.159997,208263300,11.861854
2/24/2009,87.449999,90.889997,87.000002,90.250003,201776400,11.743445
2/23/2009,91.650002,92.000003,86.509997,86.950001,196745500,11.314044
2/20/2009,89.399997,92.399999,89.000001,91.199998,187579000,11.867059
2/19/2009,93.370001,94.250001,90.11,90.639998,230701100,11.794191
2/18/2009,95.049999,95.849998,92.719999,94.369997,171194800,12.279543
2/17/2009,96.870001,97.039998,94.280002,94.530001,169559600,12.300363
2/13/2009,98.990003,99.939998,98.120003,99.16,152244400,12.902825
2/12/2009,95.829997,99.75,95.829997,99.270002,204297100,12.917138
2/11/2009,96.370003,98.31,95.770002,96.82,168743400,12.598341
2/10/2009,101.330003,102.510003,97.059999,97.830003,212265200,12.729764
2/9/2009,99.999999,103.000001,99.500001,102.510003,178752700,13.338731
2/6/2009,97.019998,99.999999,96.999997,99.719999,171802400,12.975692
2/5/2009,92.77,97.250003,92.619997,96.459998,187311600,12.551497
2/4/2009,93.219997,96.25,93.100001,93.549998,202105400,12.172844
2/3/2009,91.920001,93.380001,90.279997,92.979999,149827300,12.098675
2/2/2009,89.100003,92.000003,88.899999,91.509998,139561800,11.907397
1/30/2009,92.600003,93.62,90.009997,90.13,162869700,11.72783
1/29/2009,93.090001,94.340003,92.600003,92.999999,148182300,12.101278
1/28/2009,92.119999,94.999998,91.499998,94.2,215351500,12.257423
1/27/2009,90.190001,91.549999,89.739998,90.73,154509600,11.805902
1/26/2009,88.859998,90.969999,88.299998,89.640002,173059600,11.66407
1/23/2009,86.819998,89.870001,86.499997,88.36,190942500,11.497515
1/22/2009,88.039999,89.999997,85.820002,88.36,352382100,11.497515
1/21/2009,79.390001,82.880001,79.309999,82.83,272317500,10.777944
1/20/2009,81.929999,82.000001,78.200001,78.200001,229978700,10.175483
1/16/2009,84.3,84.380002,80.399998,82.330002,261906400,10.712884
1/15/2009,80.570002,84.120003,80.050003,83.379999,457908500,10.849511
1/14/2009,86.239998,87.250001,84.720003,85.329997,255416000,11.103247
1/13/2009,88.239997,89.739998,86.35,87.709998,199599400,11.412936
1/12/2009,90.460001,90.99,87.550001,88.66,154429100,11.536551
1/9/2009,93.209997,93.380001,90.14,90.579997,136711400,11.786384
1/8/2009,90.43,93.150002,90.039998,92.699999,168375200,12.062241
1/7/2009,91.809999,92.500001,90.260003,91.01,188262200,11.842336
1/6/2009,95.95,97.170001,92.389998,93.02,322327600,12.10388
1/5/2009,93.170003,96.179998,92.709999,94.580002,295402100,12.306869
1/2/2009,85.880003,91.040001,85.16,90.750001,186503800,11.808505
12/31/2008,85.969998,87.739999,85.339997,85.349998,151885300,11.10585
12/30/2008,87.419998,88.049999,84.720003,86.289999,241900400,11.228164
12/29/2008,86.519998,87.620003,85.069998,86.61,171500000,11.269803
12/26/2008,86.64,87.419998,85.240002,85.810001,77081200,11.165706
12/24/2008,86.140002,86.249998,84.549999,85.039997,67833500,11.065512
12/23/2008,86.869999,87.870002,85.899997,86.380001,158757900,11.239875
12/22/2008,90.019998,90.029998,84.690002,85.74,211185100,11.156597
12/19/2008,89.940002,90.939999,88.800003,89.999997,200480000,11.710913
12/18/2008,89.310001,90.830003,88.440001,89.429997,214354000,11.636744
12/17/2008,91.030001,91.100002,88.019999,89.159998,323465100,11.601612
12/16/2008,93.980001,96.479999,92.75,95.430001,273376600,12.417472
12/15/2008,95.990001,96.209999,92.999999,94.749999,222939500,12.32899
12/12/2008,92.800001,99.000003,92.530002,98.27,260293600,12.787017
12/11/2008,97.349998,101.240001,94.830001,94.999998,260154300,12.36152
12/10/2008,97.869997,99.490001,96.499999,98.209998,234511900,12.779209
12/9/2008,98.040001,103.600001,97.210002,100.06,300874000,13.019934
12/8/2008,97.279997,100.799997,95.800003,99.719999,296285500,12.975692
12/5/2008,90.349998,94.49,88.859998,94.000002,260948800,12.231399
12/4/2008,94.429998,95.210003,89.060002,91.410003,272842500,11.894385
12/3/2008,89.399997,96.23,88.800003,95.899999,334670000,12.478629
12/2/2008,90.029998,92.649998,86.499997,92.47,287180600,12.032313
12/1/2008,91.3,92.270002,88.919999,88.929999,230941900,11.571684
11/28/2008,94.699998,94.759999,91.86,92.669998,74443600,12.058337
11/26/2008,89.920002,95.249997,89.85,94.999998,224959000,12.36152
11/25/2008,94.630003,94.709998,88.160002,90.800002,308823200,11.815011
11/24/2008,85.210001,94.79,84.839999,92.949998,360564400,12.094771
11/21/2008,81.929999,84.120003,79.140002,82.580001,392317800,10.745414
11/20/2008,85.240002,86.450003,80.000002,80.49,429203600,10.473461
11/19/2008,89.439998,91.58,86.209997,86.289999,292975200,11.228164
11/18/2008,89.640002,90.99,86.859999,89.910002,302423800,11.699203
11/17/2008,88.480002,90.550003,87.260001,88.140001,290631600,11.468888
11/14/2008,93.760003,93.990002,89.999997,90.240003,351316700,11.742143
11/13/2008,89.870001,96.439998,86.02,96.439998,463521800,12.548895
11/12/2008,92.429999,93.239998,90.009997,90.12,294744100,11.726528
11/11/2008,94.81,97.170001,92.260002,94.77,306134500,12.331592
11/10/2008,100.170003,100.400002,94.5,95.879998,280955500,12.476027
11/7/2008,99.240002,99.850002,95.720001,98.239999,273813400,12.783113
11/6/2008,101.050003,102.780003,98,99.099998,329768600,12.895017
11/5/2008,108.910003,109.720001,102.990001,103.300001,314113800,13.441527
11/4/2008,109.990001,111.790002,106.669998,110.989997,349670300,14.442159
11/3/2008,105.930001,109.1,104.859997,106.959998,264484500,13.91777
10/31/2008,107.400002,110.779999,105.140003,107.589999,414939000,13.999747
10/30/2008,108.23,112.190004,107.61,111.039998,409522400,14.448665
10/29/2008,100.859999,109.539997,99.939998,104.550003,487744600,13.604179
10/28/2008,95.430001,100.499997,92.369998,99.909997,408533300,13.000415
10/27/2008,95.07,97.629998,91.86,92.089998,302192800,11.982867
10/24/2008,90.329998,97.899998,90.11,96.380003,397514600,12.541088
10/23/2008,96.509999,99.250002,91.900001,98.229999,418857600,12.781812
10/22/2008,97.369999,101.250001,92.929997,96.870001,562202200,12.604847
10/21/2008,96.950003,97.899998,91.159997,91.489998,548415000,11.904794
10/20/2008,99.780001,100.03,93.64,98.439997,387292500,12.809137
10/17/2008,99.600003,102.039999,85.890003,97.4,440556900,12.673811
10/16/2008,99.77,103.429997,91.739997,101.890002,495130300,13.258056
10/15/2008,103.84,106.999999,97.889997,97.949999,396043900,12.745378
10/14/2008,116.260004,116.399994,103.139997,104.079999,495248600,13.543021
10/13/2008,104.550003,110.53,101.020002,110.26,384769000,14.347171
10/10/2008,85.699999,99.999999,85.000003,96.799999,554824900,12.595738
10/9/2008,93.35,95.800003,86.599999,88.740002,404345900,11.546961
10/8/2008,85.909997,96.330002,85.679998,89.789999,551935300,11.683588
10/7/2008,100.479997,101.5,88.95,89.159998,469693000,11.601612
10/6/2008,91.960002,98.779998,87.540001,98.140003,526854300,12.770101
10/3/2008,103.999997,106.500001,94.649997,97.069999,573599600,12.630871
10/2/2008,108.010002,108.79,99.999999,100.100001,402341100,13.025139
10/1/2008,111.919998,112.359995,107.390001,109.120001,324121000,14.198833
9/30/2008,108.250001,115.000002,106.300003,113.659998,406670600,14.789583
9/29/2008,119.620001,119.680002,100.589999,105.259999,655514300,13.696564
9/26/2008,124.910002,129.799994,122.999998,128.239998,281612800,16.686751
9/25/2008,129.799994,134.790001,128.520004,131.930002,251511400,17.166899
9/24/2008,127.270002,130.950006,125.149994,128.709995,261753800,16.747907
9/23/2008,131.85,135.799997,126.660002,126.840006,320091100,16.504582
9/22/2008,139.939999,140.250006,130.66,131.049995,214178300,17.052391
9/19/2008,142.600006,144.200003,136.309996,140.909994,357718900,18.335387
9/18/2008,130.569998,135.430002,120.679998,134.089998,419063400,17.44796
9/17/2008,138.490005,138.510006,127.830002,127.830002,300113800,16.633402
9/16/2008,133.860006,142.500004,132.149994,139.879997,299959100,18.201362
9/15/2008,142.030006,147.690002,140.359995,140.359995,230158600,18.26382
9/12/2008,150.909996,150.909996,146.500002,148.940004,198256800,19.380262
9/11/2008,148.18,152.990004,146.000004,152.649996,242783800,19.863011
9/10/2008,152.320002,154.989996,148.800001,151.609999,243285700,19.727685
9/9/2008,156.859999,159.960003,149.789997,151.68,311256400,19.736794
9/8/2008,164.570002,164.889996,151.459995,157.919996,261494800,20.54875
9/5/2008,158.589998,162.400005,157.650003,160.179995,196721000,20.842824
9/4/2008,165.860004,167.909998,160.809996,161.220005,185846500,20.978151
